"taskId","variant","repeat","path","previousStartSeq","currentStartSeq","previousCallId","currentCallId","previousOk","currentOk","successfulReadBack","comparableOutputs","sameVisibleOutput","previousOutputSha256","currentOutputSha256","interveningSuccessfulMutations"
"h01-config-pipeline","context","3","src/index.mjs","14","102","call_00_oaZQ2INlasy2djNJoWLd0341","call_00_X0rF1yzNPKJTKvloGdY05994","true","true","true","true","true","c2bd8855d62db683dac459234b698a663e353afbe0223e6f72042498a0726ee6","c2bd8855d62db683dac459234b698a663e353afbe0223e6f72042498a0726ee6","[]"
"h01-config-pipeline","context","3","src/defaults.mjs","20","105","call_02_ebR1qfSUXReuTKW3aVIz5082","call_01_5a1AjTfyl9K5Zc9v8fp12185","true","true","true","true","true","c712d430f49301c1df436f2513a492163e7fa95263a912a2df015ca7068093f2","c712d430f49301c1df436f2513a492163e7fa95263a912a2df015ca7068093f2","[]"
"h01-config-pipeline","context","3","src/validate.mjs","38","108","call_08_8ZL76AtCa8ojcmwv7q536444","call_02_qQqTnOuYWPVMSGXbidPA3801","true","true","true","true","false","c7356ab18f692343d74a6059121ebef01dd81a95b7b9259895de0fb183d470b8","44537b8a7db604886d3490bc450c6a7d15d0ed8ec29c0729f5d404d1dc4fc604","[{""name"":""edit_file"",""callId"":""call_01_AZs53JOdgwI2Bh3mcK9E6420"",""startSeq"":78,""endSeq"":79}]"
"h01-config-pipeline","context","3","src/format.mjs","29","111","call_05_RyHnu8wf8OpxKhJ9pVaE5558","call_03_c1O3pr9S7q7N8oGhehbe6112","true","true","true","true","true","563b9713ce52ff02b38e23cc6fa2a6d29310e3c2b28696877918c950dd630ba8","563b9713ce52ff02b38e23cc6fa2a6d29310e3c2b28696877918c950dd630ba8","[]"
"h01-config-pipeline","optimizer","3","src/index.mjs","16","134","call_00_oo8lw457MaBCSrytkSNO8778","call_00_4ZZWxBCPxocOJPRqU8Qs4495","true","true","true","true","true","c2bd8855d62db683dac459234b698a663e353afbe0223e6f72042498a0726ee6","c2bd8855d62db683dac459234b698a663e353afbe0223e6f72042498a0726ee6","[]"
"h01-config-pipeline","full","3","src/index.mjs","16","85","call_00_lUgKGnZS0ABo0D7RaFxC6435","call_00_34Xe8WAtSGZRSP9l8BjI0154","true","true","true","true","true","c2bd8855d62db683dac459234b698a663e353afbe0223e6f72042498a0726ee6","c2bd8855d62db683dac459234b698a663e353afbe0223e6f72042498a0726ee6","[]"
"h01-config-pipeline","full","3","src/merge.mjs","35","99","call_03_kJSLyz1kBYPeyUZ50Hjl0423","call_00_s9L4eUTL8Nmj4YeM1GVn9049","true","true","true","true","false","4aa593488bb78234db26dba2e478ed840907b5b9a3339f9fea386ebeb02e55d4","c1f1269469629cf9fb88e2b4a031876e79b4c9c301ba84039eadb9a49ab0e798","[{""name"":""write_file"",""callId"":""call_00_7cxzU92ncnBAqLpyPU2l4001"",""startSeq"":64,""endSeq"":65}]"
"h01-config-pipeline","full","3","src/env-config.mjs","32","102","call_02_3TNIKjNVN0rW52E9Jqzd9929","call_01_b5kfOHIJYWqpBchzpx523562","true","true","true","true","false","fe0eecff2b015b29b00d5e44520939211150093169d6c6cfb7748ee0e5545f44","7eacbb89a51675c9c3011d6cab1a43cdafff2de212eea286f8569ab20e74e48a","[{""name"":""write_file"",""callId"":""call_00_PMCvKHTtGbvHvZQjgC9q0858"",""startSeq"":71,""endSeq"":72}]"
"h01-config-pipeline","full","3","src/validate.mjs","38","105","call_04_0DvCBzWAJviycVMkQxAF9018","call_02_hHoPPxeOPMNYcumEpAva7817","true","true","true","true","false","c7356ab18f692343d74a6059121ebef01dd81a95b7b9259895de0fb183d470b8","16d00b697f42d32b3f1600bcbb5742c37de1dc853bdc411d3f9df18fcf607738","[{""name"":""edit_file"",""callId"":""call_00_qt67LGSpSt4IfCeo6CC35044"",""startSeq"":78,""endSeq"":79}]"
"h01-config-pipeline","full","3","src/file-config.mjs","29","115","call_01_rLgE8djPNgyajZCAbkLt6921","call_00_dd5D6SdtPQ7Q4czuPDEl3925","true","true","true","true","true","f92ec1a8c0637835eb54496bb8ca6a195e1613aaba6d3db9d9943fd295855d63","f92ec1a8c0637835eb54496bb8ca6a195e1613aaba6d3db9d9943fd295855d63","[]"
"h01-config-pipeline","full","3","src/defaults.mjs","26","118","call_00_4AyJqmdSd1pGTWd8NnCg7863","call_01_5a1lSklh3JQepYrzdzM79050","true","true","true","true","true","c712d430f49301c1df436f2513a492163e7fa95263a912a2df015ca7068093f2","c712d430f49301c1df436f2513a492163e7fa95263a912a2df015ca7068093f2","[]"
"h01-config-pipeline","full","3","src/legacy.mjs","44","121","call_06_dN8Qdj1S3U3QkNIx4Pnu1361","call_02_f7K5hnuBS8Kt9fnYvr0u3351","true","true","true","true","true","84cb16119c34ada7be29ba94b93e44a79e945f140ea8ec791baaee117c3d54f2","84cb16119c34ada7be29ba94b93e44a79e945f140ea8ec791baaee117c3d54f2","[]"
"h02-chunk-parser","context","3","src/line.mjs","26","61","call_03_BBZPDHXuRAiaJ4pk20bx5028","call_00_A3jzcRQMUjfqaqLG0WII7487","true","true","true","true","true","8b16d68c00ec7e58f87c5566dea8f3be62d5892bf65aa13ad1502cc83ba84c7c","8b16d68c00ec7e58f87c5566dea8f3be62d5892bf65aa13ad1502cc83ba84c7c","[]"
"h02-chunk-parser","context","3","src/state.mjs","23","64","call_02_q3ZL7HKEqxfDXN5c68XU4547","call_01_icXWU7rRgku17NuOHRVd9991","true","true","true","true","false","48289c8e33361dd10c7313926fc3c20917132fc2a3af634680ed095360ef32db","0546068b139290067792a4acb5fe2c98c67b4ab01a03c8a41807e9b6133dc731","[{""name"":""write_file"",""callId"":""call_00_2sSiAtUzQ9by8qRO8Blf0958"",""startSeq"":54,""endSeq"":55}]"
"h02-chunk-parser","context","3","src/index.mjs","10","81","call_01_FsVXpsEPo6cnqhjpEndA1583","call_00_GL6sySpHgkAwcMIS9nLX1382","true","true","true","true","true","d171114dae474968b5a02010604a7c119471f09132187287c87f6cf6313c4743","d171114dae474968b5a02010604a7c119471f09132187287c87f6cf6313c4743","[]"
"h02-chunk-parser","context","3","src/tokenizer.mjs","17","98","call_00_nvusS7Zn0dkqqzw03SrW2551","call_00_RLFQdC3IkaiF09ZrUyOD2030","true","true","true","true","true","6890f5d3b91a30d016ebd63a01ebaac03612a2cb503607000c4a6c6362cafbc9","6890f5d3b91a30d016ebd63a01ebaac03612a2cb503607000c4a6c6362cafbc9","[]"
"h02-chunk-parser","context","3","src/assembler.mjs","20","101","call_01_ozmGWg0rNOPL2bg1ygRZ6250","call_01_JzqdYmp4lmw8bkgXrXTG7731","true","true","true","true","true","c6ce1f5eb002b4fe2e8df119e8a78d7f7fda576fd7ec26bf126390f3be5054db","c6ce1f5eb002b4fe2e8df119e8a78d7f7fda576fd7ec26bf126390f3be5054db","[]"
"h02-chunk-parser","context","3","src/consumers/read-items.mjs","35","104","call_06_wZjtOg9rRZNvlxwoRzn67216","call_02_0XYTyfR3l45EUxvuNZve4279","true","true","true","true","true","f40ee439a9af5cee16b7876fc6d18dd9506e2b485bc7f127fca3db6ef3bb4a54","f40ee439a9af5cee16b7876fc6d18dd9506e2b485bc7f127fca3db6ef3bb4a54","[]"
"h02-chunk-parser","context","3","src/consumers/count-items.mjs","38","107","call_07_LYGazbJjUEfjY6xKa3eg3451","call_03_kg0I2FEUgTrObajRgvU98561","true","true","true","true","true","babc6cb2c362f1772ad9a6501d2778b72a9f9eeafcaef3432b0a61f779d868b4","babc6cb2c362f1772ad9a6501d2778b72a9f9eeafcaef3432b0a61f779d868b4","[]"
"h02-chunk-parser","context","3","src/item-schema.mjs","32","110","call_05_rRWmPGuc2n9vpkBeQqGY8194","call_04_L5ykEDG0FnKH9rJ6ve0F6056","true","true","true","true","true","005bf9cadfdf57c7fa9c3b4dc4ea963d1c300b6d4f89563eda77db92070ea863","005bf9cadfdf57c7fa9c3b4dc4ea963d1c300b6d4f89563eda77db92070ea863","[]"
"h03-module-navigation","optimizer","3","entry.mjs","16","84","call_00_4nk8d0SfSRNirsOiuW3V2773","call_00_SEGxj8DFxAQ2oTUPqcEw6202","true","true","true","true","false","963afba4644456a94d69f02f71d86609c2008526ffc37a18dbf1629357cf41a0","3a98d6a8c81a230d85d36926bd954edcb671c7444189f891ca466cf6de4d0c08","[{""name"":""write_file"",""callId"":""call_00_NG0hfkwRI4Nrbc9WUpS43809"",""startSeq"":77,""endSeq"":78}]"
"h03-module-navigation","optimizer","3","registry.mjs","25","87","call_03_7JnEy25nVvUJw6Hkq2i75662","call_01_G6JaH9lHnQkoD6NsAiRr6803","true","true","true","true","false","dfe590a0eb455539b113defb58e8a1477f53a797dd495e6e92983ca89f9dae46","aa4e66d71dc29d645c09b3ba416d943b433805840fdf14b0e49b965da45e578d","[{""name"":""write_file"",""callId"":""call_00_QtOxaLHB5TbMBYVNKJEL1195"",""startSeq"":70,""endSeq"":71}]"
"h03-module-navigation","optimizer","3","entry.mjs","84","101","call_00_SEGxj8DFxAQ2oTUPqcEw6202","call_00_HQS2YpyfS1hVvAS1Brk62689","true","true","true","true","true","3a98d6a8c81a230d85d36926bd954edcb671c7444189f891ca466cf6de4d0c08","3a98d6a8c81a230d85d36926bd954edcb671c7444189f891ca466cf6de4d0c08","[]"
"h03-module-navigation","optimizer","3","registry.mjs","87","104","call_01_G6JaH9lHnQkoD6NsAiRr6803","call_01_qFIRZkxO3kCEVjd3wtQp7748","true","true","true","true","true","aa4e66d71dc29d645c09b3ba416d943b433805840fdf14b0e49b965da45e578d","aa4e66d71dc29d645c09b3ba416d943b433805840fdf14b0e49b965da45e578d","[]"
"h03-module-navigation","optimizer","3","legacy.mjs","22","107","call_02_d0HQBUZN8R6qZ2T0wx1o7550","call_02_cr62Eujarv4RD3JF80Jf0020","true","true","true","true","true","130a8e74eedb3b5fc146ae7b25d10f200c592ddb23ce1a59759393c4e76fc662","130a8e74eedb3b5fc146ae7b25d10f200c592ddb23ce1a59759393c4e76fc662","[]"
"h03-module-navigation","full","3","registry.mjs","25","84","call_03_NRKjJcRp4wwKqJDDfFKq0953","call_00_5FBHp66l1LmZoRP5IgiU6940","true","true","true","true","false","dfe590a0eb455539b113defb58e8a1477f53a797dd495e6e92983ca89f9dae46","563d3e717b6912900a4f43bdba4842340cf4b016b07b22c23f06cae4e385ed23","[{""name"":""write_file"",""callId"":""call_00_kFvPMB1dhOkNXzajm8Tn5373"",""startSeq"":70,""endSeq"":71}]"
"h03-module-navigation","full","3","entry.mjs","16","87","call_00_4mjwBLghh7MaVtsFJBvH8987","call_01_2LVrrL3owIRuyuBxvdDf2541","true","true","true","true","false","963afba4644456a94d69f02f71d86609c2008526ffc37a18dbf1629357cf41a0","3a98d6a8c81a230d85d36926bd954edcb671c7444189f891ca466cf6de4d0c08","[{""name"":""write_file"",""callId"":""call_00_ACWzSyseiilLiVJ63rbj9137"",""startSeq"":77,""endSeq"":78}]"
"h03-module-navigation","full","3","legacy.mjs","22","101","call_02_i1XYvDo6AElKYrTTTj9P7608","call_00_s5s4JNAeRhu55woThqTH8404","true","true","true","true","true","130a8e74eedb3b5fc146ae7b25d10f200c592ddb23ce1a59759393c4e76fc662","130a8e74eedb3b5fc146ae7b25d10f200c592ddb23ce1a59759393c4e76fc662","[]"
"h03-module-navigation","baseline","3","registry.mjs","17","82","call_01_UFKQCbb8toTynp0DN9Q68057","call_00_i8LZE7qKg9gDyGsjXEFS0890","true","true","true","true","false","dfe590a0eb455539b113defb58e8a1477f53a797dd495e6e92983ca89f9dae46","5202bb8e80cd21de5255cbf512b25a2f85ff247a87b07b835af83894852eae95","[{""name"":""write_file"",""callId"":""call_00_gNu37Y1I60Eptif5D5Hp6370"",""startSeq"":68,""endSeq"":69}]"
"h03-module-navigation","baseline","3","analytics.mjs","61","96","call_05_ICZJUx33ChPVS0At1beC8005","call_00_ipZm6Rt42r4vbSI5fXCU4825","true","true","true","true","true","4dca868ffebf9185568927baa805bb35b88463744b3ed42710fae035ba564002","4dca868ffebf9185568927baa805bb35b88463744b3ed42710fae035ba564002","[]"
"h03-module-navigation","baseline","3","legacy.mjs","23","103","call_03_zqkqladdpOl8aih2OGfs9440","call_00_GaVUSc141RVVu8NSv9zr5473","true","true","true","true","true","130a8e74eedb3b5fc146ae7b25d10f200c592ddb23ce1a59759393c4e76fc662","130a8e74eedb3b5fc146ae7b25d10f200c592ddb23ce1a59759393c4e76fc662","[]"
"h03-module-navigation","baseline","3","entry.mjs","14","106","call_00_sinkvW5julrMzvq38BGS3786","call_01_CRu8qbie0E8xkOPByssR2776","true","true","true","true","false","963afba4644456a94d69f02f71d86609c2008526ffc37a18dbf1629357cf41a0","3a98d6a8c81a230d85d36926bd954edcb671c7444189f891ca466cf6de4d0c08","[{""name"":""write_file"",""callId"":""call_00_JO900JMXlzHnDAb0D9qV8768"",""startSeq"":75,""endSeq"":76}]"
"h03-module-navigation","context","3","routes/dynamic.mjs","33","82","call_01_DeIi1TVNhMUxiIIkookq2068","call_00_dLYGXZU9e4gsLtEKIUSa6626","true","true","true","true","true","d5a27bbdd2ea5679e23c3e43854fd11f8748f323252cdb78f8ebb0a6780de882","d5a27bbdd2ea5679e23c3e43854fd11f8748f323252cdb78f8ebb0a6780de882","[]"
"h03-module-navigation","context","3","routes/static.mjs","30","89","call_00_qGnb2TJbUykQ8juM3pfZ6221","call_00_JU5cNVWIq9zEFK7vJTip2557","true","true","true","true","true","563685c04e87ea3a5913b9154c66df7e7dd92dd6d6a1ee24348927567b6810a4","563685c04e87ea3a5913b9154c66df7e7dd92dd6d6a1ee24348927567b6810a4","[]"
"h03-module-navigation","context","3","routes/fallback.mjs","36","92","call_02_rP46oWAXDC4XnkhMvJMe3852","call_01_c9tMLqsYmJbaMe89VDOc6476","true","true","true","true","true","70483f738a06d1061d95d37419c83b1af00599a80a90282fb698925fa908a01c","70483f738a06d1061d95d37419c83b1af00599a80a90282fb698925fa908a01c","[]"
"h03-module-navigation","context","3","legacy.mjs","23","106","call_03_FnlWpbxzlJ19kmLLlB963238","call_00_SJYlLgCjlrgWkuNZiaak5631","true","true","true","true","true","130a8e74eedb3b5fc146ae7b25d10f200c592ddb23ce1a59759393c4e76fc662","130a8e74eedb3b5fc146ae7b25d10f200c592ddb23ce1a59759393c4e76fc662","[]"
"h03-module-navigation","context","3","entry.mjs","14","109","call_00_XAz2OvioClj7sg4dj1Vl7653","call_01_B7zPsTU2PJ0FnWEVi7Pq2599","true","true","true","true","false","963afba4644456a94d69f02f71d86609c2008526ffc37a18dbf1629357cf41a0","3a98d6a8c81a230d85d36926bd954edcb671c7444189f891ca466cf6de4d0c08","[{""name"":""write_file"",""callId"":""call_00_ZgMw7qcKsrSd0NOlFina5483"",""startSeq"":75,""endSeq"":76}]"
"h04-issue-refactor","full","3","normalize.mjs","16","81","call_00_LqhlIANgiSxgfcDSPbTb6279","call_00_73SvOIiZYnZaj5EThDDA6473","true","true","true","true","false","d6aeea44b071654e31460df3849427926c464b8c92fdcaeb68402a049c0ed5e0","a50e76d6ed2e678b5cd97ddf83f3276cc2c21167ac15c3c395c7d634a63e3690","[{""name"":""write_file"",""callId"":""call_00_Jm5tWizZYjtQ64NYY84n8215"",""startSeq"":62,""endSeq"":63}]"
"h04-issue-refactor","full","3","consumers/list.mjs","22","84","call_02_hSaJZWhKgoSqQYldpCxI5245","call_01_l9XZV3XJrSMrFjxdNM5U4573","true","true","true","true","false","c3c7487d1bf125375c8de9e30615ab85f04a9ab4f4670fdd1a60488655a0d8ef","2c928b446fcc5968ba31f9f993ea0fcfb9be3a4aeade20538ee25fab4ec6fe06","[{""name"":""write_file"",""callId"":""call_01_uGNNglw7Q4ot8dVWewet2502"",""startSeq"":65,""endSeq"":66}]"
"h04-issue-refactor","full","3","consumers/search.mjs","25","87","call_03_89dPoM9FbIgFQLJwQqRg2275","call_02_f7f333R0kpRTNEB8opUh5806","true","true","true","true","false","beb0f59d44b5b81700ddd331f587426416a049a42e704a7031975c759f6595c4","918f7177ff07cdc1684ee4a053c53eaab4e6845f55d23b18c5e109abd1d8f99c","[{""name"":""write_file"",""callId"":""call_02_ajCPpnu2wKNvqCXdOuZO3504"",""startSeq"":68,""endSeq"":69}]"
"h04-issue-refactor","full","3","consumers/activity.mjs","28","90","call_04_R34XMd08bxqg3ldhjh6s8504","call_03_kJ3i3YfibIkoYpsnadnx7401","true","true","true","true","false","1a001c5ac9cf9c17946335da7566de7a8e64543f7b7e68dd48d6e12c445c224d","cd2b2d71ce25f5ef8ff0d09e91c7bb6f212e6c0d531f20d49365db2cf2c4e0f5","[{""name"":""write_file"",""callId"":""call_03_lVYoREwBa6vOT9yGJRjg9664"",""startSeq"":71,""endSeq"":72}]"
"h04-issue-refactor","baseline","3","normalize.mjs","14","95","call_00_Ec5TsoCmlqP3ZWcQADll8659","call_00_ZiQvAe0wnMOG6I0YAI2b7483","true","true","true","true","false","d6aeea44b071654e31460df3849427926c464b8c92fdcaeb68402a049c0ed5e0","234bd736ca63d49295807ed391383522c7305400d28c4f986bceef7deeef3436","[{""name"":""write_file"",""callId"":""call_00_6sfLxAxIvBd35ArJEwWm0851"",""startSeq"":60,""endSeq"":61}]"
"h04-issue-refactor","baseline","3","consumers/search.mjs","20","98","call_02_gOFyYUXjNIQznkvbNq5N3598","call_01_LnzYyS5P74Kkc5yPjbTD0217","true","true","true","true","false","beb0f59d44b5b81700ddd331f587426416a049a42e704a7031975c759f6595c4","e34e30a4843511e71b81801a15049ee787c4b09c2d469a87e74354e1260895d1","[{""name"":""write_file"",""callId"":""call_00_iqkwmVOfJ4V8Yg0nHgFn8577"",""startSeq"":74,""endSeq"":75}]"
"h04-issue-refactor","baseline","3","consumers/activity.mjs","23","101","call_03_1996FcpOX4M277xhmMUT9516","call_02_66Okho5lTYdvEkGBpfGt1938","true","true","true","true","false","1a001c5ac9cf9c17946335da7566de7a8e64543f7b7e68dd48d6e12c445c224d","cd2b2d71ce25f5ef8ff0d09e91c7bb6f212e6c0d531f20d49365db2cf2c4e0f5","[{""name"":""write_file"",""callId"":""call_00_u5r1BNsywomt8Jz3PCGU4845"",""startSeq"":81,""endSeq"":82}]"
"h04-issue-refactor","baseline","3","serialize.mjs","26","104","call_04_PCq1Wzf6VcnD7FOyWdDf6407","call_03_ot1OUlQ5VQV36U1OEBVz3044","true","true","true","true","false","54832952dfa49f86f329ef813ebfc6a1211c5367736da4e42ab3e2ab1fc56142","6f906eb0bb2d3ec117979dabb11ec13ca8aa2e60defe35a6e9cd9e3432c719aa","[{""name"":""write_file"",""callId"":""call_00_i4B8KFvuqxDv8LtUBwXl3931"",""startSeq"":88,""endSeq"":89}]"
"h04-issue-refactor","context","3","normalize.mjs","14","95","call_00_QMxXErImhm1Dikaz3cYS6485","call_00_idcJuJC0j2w6Ys7QjBhl2540","true","true","true","true","false","d6aeea44b071654e31460df3849427926c464b8c92fdcaeb68402a049c0ed5e0","234bd736ca63d49295807ed391383522c7305400d28c4f986bceef7deeef3436","[{""name"":""write_file"",""callId"":""call_00_bidJzQQ2Bx4StM6vT33C9976"",""startSeq"":60,""endSeq"":61}]"
"h04-issue-refactor","context","3","consumers/list.mjs","17","98","call_01_32uVU248wkAs59zoml029930","call_01_PWwWB8Jxm5aJwYuUPcnh4178","true","true","true","true","false","c3c7487d1bf125375c8de9e30615ab85f04a9ab4f4670fdd1a60488655a0d8ef","2c928b446fcc5968ba31f9f993ea0fcfb9be3a4aeade20538ee25fab4ec6fe06","[{""name"":""write_file"",""callId"":""call_00_EZeMwfErBbdue3YEF7c39530"",""startSeq"":67,""endSeq"":68}]"
"h04-issue-refactor","context","3","consumers/search.mjs","20","101","call_02_5XQ6achjDMLjL09BkSEg0951","call_02_ZdMU6gPjAsOgkQXmn2XY3183","true","true","true","true","false","beb0f59d44b5b81700ddd331f587426416a049a42e704a7031975c759f6595c4","e657d7d79f1851a643143676e5e8caff4ba4777a157a6a6bd15379c60fa78213","[{""name"":""write_file"",""callId"":""call_00_dsCcRHGJh52cfWBzKncM1017"",""startSeq"":74,""endSeq"":75}]"
"h04-issue-refactor","context","3","consumers/activity.mjs","23","104","call_03_dGHfwZYxJaJXBdlxAdNt9427","call_03_iBhvS06heZd7bhABj4wE5539","true","true","true","true","false","1a001c5ac9cf9c17946335da7566de7a8e64543f7b7e68dd48d6e12c445c224d","cd2b2d71ce25f5ef8ff0d09e91c7bb6f212e6c0d531f20d49365db2cf2c4e0f5","[{""name"":""write_file"",""callId"":""call_00_hCSx8wH5kVoJEW7nzLSd1724"",""startSeq"":81,""endSeq"":82}]"
"h04-issue-refactor","optimizer","3","normalize.mjs","16","85","call_00_CwXMuJd2p3UsoZpZKUJd3821","call_00_gF66DBk8H31Extgglgwe3353","true","true","true","true","false","d6aeea44b071654e31460df3849427926c464b8c92fdcaeb68402a049c0ed5e0","cbf317cd7165bca341347f0ff6ab58b9c15cf3a9c67c664d6238826a6f96a0d9","[{""name"":""write_file"",""callId"":""call_00_nE4gWLDM1W96sLN9ZKm67349"",""startSeq"":66,""endSeq"":67}]"
"h04-issue-refactor","optimizer","3","consumers/search.mjs","25","88","call_03_nhpPHgCi1BS4sDxkqElS8732","call_01_T2f4nfpS2vQoS4yTjPlU7501","true","true","true","true","false","beb0f59d44b5b81700ddd331f587426416a049a42e704a7031975c759f6595c4","918f7177ff07cdc1684ee4a053c53eaab4e6845f55d23b18c5e109abd1d8f99c","[{""name"":""write_file"",""callId"":""call_02_N3cry5LQum7Jd0zlcXeQ6842"",""startSeq"":72,""endSeq"":73}]"
"h04-issue-refactor","optimizer","3","public.test.mjs","47","95","call_01_2ahCIl5Yz5udsUXT2IKW0054","call_00_EdbEN5nTDJ2Vad714E8I4452","true","true","true","true","true","9d7b6b14d49a380dd6cb67da2c993145f3123a93ad7957e8d1ebf98719aadac6","9d7b6b14d49a380dd6cb67da2c993145f3123a93ad7957e8d1ebf98719aadac6","[]"
"h04-issue-refactor","optimizer","3","consumers/list.mjs","22","102","call_02_QuI5dK97nD3xLtCRTG0i0997","call_00_7PWMDsMQh7e3um8nyfuU6637","true","true","true","true","false","c3c7487d1bf125375c8de9e30615ab85f04a9ab4f4670fdd1a60488655a0d8ef","2c928b446fcc5968ba31f9f993ea0fcfb9be3a4aeade20538ee25fab4ec6fe06","[{""name"":""write_file"",""callId"":""call_01_Uwuy1nTsQYhif35vxu0A3481"",""startSeq"":69,""endSeq"":70}]"
"m01-report","baseline","3","parser.mjs","14","37","call_00_THevUDvTfVBea78ltinF8871","call_00_VxzcTAkSpbxMMFgxvVdP9901","true","true","true","true","false","5e9db7e9d57fd9e79d9c1f43e9759f85bbfd4fabc4085c00e7777b9570fd533e","20f0b38b7fa2907ee2fe98eb59dce9b4983eb838bb2282a7662f0160b3d0ee97","[{""name"":""write_file"",""callId"":""call_00_vOfo70p2L17lFWLF2cku2143"",""startSeq"":27,""endSeq"":28}]"
"m01-report","baseline","3","report.mjs","17","40","call_01_9SZIMSLDkC0udjmoNeGq9781","call_01_4J0ym1lhBAJQQ6XStYCE6751","true","true","true","true","false","62108370ca22a7cfc7977eeb0261fc6e443315069b45cde9b116896dfaff21a1","f2c4d39cd9eb9149b435e6a632d418824e3d3ab97106c852940377d45f5e2c00","[{""name"":""write_file"",""callId"":""call_01_wiS62196lu1OlfhfsyY73319"",""startSeq"":30,""endSeq"":31}]"
"m01-report","context","3","parser.mjs","14","37","call_00_xQY4JjBKdcJj5m1nAfMI5423","call_00_70Uv8ZcinEQ0yoCHkkHX5875","true","true","true","true","false","5e9db7e9d57fd9e79d9c1f43e9759f85bbfd4fabc4085c00e7777b9570fd533e","2c9928368417a03bfbc24e68a7101bbcb5b0468f977e370afd278e5e354f31bf","[{""name"":""write_file"",""callId"":""call_00_tV5JeHFrG2pX3BUs8nPf4195"",""startSeq"":27,""endSeq"":28}]"
"m01-report","context","3","report.mjs","17","40","call_01_AB9OjUQbyHuoGJINeoFl1956","call_01_KpYuKDiYthJBJ1xA7W8S4596","true","true","true","true","false","62108370ca22a7cfc7977eeb0261fc6e443315069b45cde9b116896dfaff21a1","f2c4d39cd9eb9149b435e6a632d418824e3d3ab97106c852940377d45f5e2c00","[{""name"":""write_file"",""callId"":""call_01_j9uYTwpwkkgHLHN8UZJj2700"",""startSeq"":30,""endSeq"":31}]"
"m01-report","optimizer","3","parser.mjs","16","46","call_00_oJp2EpvLiM4M798mLv9R8677","call_00_Ur4FmG752xP89ueVbPzK4119","true","true","true","true","false","5e9db7e9d57fd9e79d9c1f43e9759f85bbfd4fabc4085c00e7777b9570fd533e","e2a9de3a5c9c90fb11c91d84c2f18f21a356225a9e99a65f2915e38ca7712ac1","[{""name"":""write_file"",""callId"":""call_00_nk6t72zmtiYSoxNusrX08258"",""startSeq"":29,""endSeq"":30}]"
"m01-report","optimizer","3","report.mjs","19","49","call_01_nzn51jL2VK43VvK2aRWd1871","call_01_1tyhshPmI506qyVopDJu0853","true","true","true","true","false","62108370ca22a7cfc7977eeb0261fc6e443315069b45cde9b116896dfaff21a1","bd019271b55c8dc87de956649ca0131a75e3e175824199609dddbc1ab105dc46","[{""name"":""write_file"",""callId"":""call_01_ZrnkqipSZVzbsZJBY4Pq8646"",""startSeq"":32,""endSeq"":33}]"
"m01-report","full","3","report.mjs","19","43","call_01_hEvPqCjKvyOhnuGFuGtn1915","call_00_LVbf6lMEKcfr8UXB18310892","true","true","true","true","false","62108370ca22a7cfc7977eeb0261fc6e443315069b45cde9b116896dfaff21a1","dab6b906a41c911c46fae12c7066a76573fa1a85a2a7152d671704da524530fb","[{""name"":""write_file"",""callId"":""call_00_PQpOSYaioSdFKcOPKkJF5039"",""startSeq"":36,""endSeq"":37}]"
"m01-report","full","3","parser.mjs","16","46","call_00_6Dq0zr5MKZMmC3x70M5a0582","call_01_osf7WuE2Fps6aR3wwnQS9456","true","true","true","true","false","5e9db7e9d57fd9e79d9c1f43e9759f85bbfd4fabc4085c00e7777b9570fd533e","6dd2109efbf1cba13509d7c3a84801c13653d3e0c151b0e0aa2b9befc2b8c649","[{""name"":""write_file"",""callId"":""call_00_W8jFB1I5L9LverA6fS9I1421"",""startSeq"":29,""endSeq"":30}]"
"m02-options","context","3","defaults.mjs","14","43","call_00_WJDQQtmhez5caKhYMgEh0942","call_00_5BtBa57lI5WnVUo8HQWD8716","true","true","true","true","false","3ad59ce476bd535040ad1f2a9735f1e62306eef6fdf2ee72dcd1b123f3b677d8","19c3c91218973317e6c16047d704a7a0730d16e0af566a1eb10d92063c099065","[{""name"":""write_file"",""callId"":""call_00_ipshg7PEcet2LPmkrBWg1788"",""startSeq"":30,""endSeq"":31}]"
"m02-options","context","3","resolver.mjs","20","46","call_02_53FRlCfOnrOC8Nakswxn4224","call_01_mPhSc46OnznF7nDEVodq1662","true","true","true","true","false","e6254244b857c5f137242f3219262ed8ee8eb9a721dea6591862b14de7cf5ec4","43db5da72af236e3055111ddbab2ecc174d841fcbb45fc401bbabb76bf0d5b5e","[{""name"":""write_file"",""callId"":""call_01_gTDEFldl6LwiT0z8wVUh1543"",""startSeq"":33,""endSeq"":34}]"
"m02-options","context","3","formatter.mjs","17","49","call_01_wqKwXlWhZ1edTkXypPWs2572","call_02_FDVyV3GmD9GMXbeIUI3y0020","true","true","true","true","false","fcf97cb743f27295d7e3ecb90906e90db6cd2827e9fbe46befd7539280ff72c7","efc786fc7e4d41af75d3b544d951113e7a91cc77334c475d36449cfaab6ad074","[{""name"":""write_file"",""callId"":""call_02_0FAkZZhvh0I35o5gP0yf5754"",""startSeq"":36,""endSeq"":37}]"
